timestamp,pressure_mpl,pressure_bme,diff_pressure,v_wind_est
2026-06-21 22:35:39.290,991.63,991.36,-0.27,-0.70
2026-06-21 22:35:39.922,991.62,991.34,-0.27,-0.70
2026-06-21 22:35:40.554,991.61,991.37,-0.23,-0.65
2026-06-21 22:35:41.188,991.62,991.34,-0.27,-0.70
2026-06-21 22:35:41.821,991.61,991.38,-0.22,-0.63
2026-06-21 22:35:42.453,991.55,991.35,-0.20,-0.60
2026-06-21 22:35:43.086,991.51,991.32,-0.19,-0.59
2026-06-21 22:35:43.718,991.53,991.34,-0.19,-0.59
2026-06-21 22:35:44.350,991.52,991.36,-0.16,-0.53
2026-06-21 22:35:44.982,991.50,991.35,-0.16,-0.53
2026-06-21 22:35:45.614,991.50,991.37,-0.13,-0.49
2026-06-21 22:35:46.247,991.51,991.46,-0.05,-0.31
2026-06-21 22:35:46.880,991.58,991.53,-0.06,-0.31
2026-06-21 22:35:47.507,991.59,991.73,0.14,0.50
2026-06-21 22:35:48.131,991.55,995.89,4.34,2.79
2026-06-21 22:35:48.753,991.59,1002.28,10.69,4.38
2026-06-21 22:35:49.378,991.56,1002.65,11.09,4.46
2026-06-21 22:35:50.001,991.56,999.22,7.66,3.71
2026-06-21 22:35:50.624,991.55,996.95,5.40,3.11
2026-06-21 22:35:51.247,991.61,1007.72,16.11,5.38
2026-06-21 22:35:51.870,991.59,1018.28,26.69,6.92
2026-06-21 22:35:52.502,991.61,1007.91,16.31,5.41
2026-06-21 22:35:53.134,991.62,1011.03,19.41,5.90
2026-06-21 22:35:53.767,991.63,1005.44,13.81,4.98
2026-06-21 22:35:54.399,991.63,997.25,5.62,3.18
2026-06-21 22:35:55.031,991.61,1002.66,11.05,4.45
2026-06-21 22:35:55.663,991.62,1029.04,37.42,8.20
2026-06-21 22:35:56.296,991.62,1029.28,37.65,8.22
2026-06-21 22:35:56.923,991.62,1035.55,43.92,8.88
2026-06-21 22:35:57.558,991.63,1051.76,60.13,10.39
2026-06-21 22:35:58.191,991.61,1061.07,69.46,11.17
2026-06-21 22:35:58.823,991.62,1075.52,83.91,12.28
2026-06-21 22:35:59.454,991.62,1054.26,62.64,10.61
2026-06-21 22:36:00.087,991.59,989.99,-1.60,-1.69
2026-06-21 22:36:00.719,991.64,990.85,-0.80,-1.20
2026-06-21 22:36:01.352,991.63,990.78,-0.85,-1.24
2026-06-21 22:36:01.985,991.64,990.89,-0.75,-1.16
2026-06-21 22:36:02.616,991.62,991.36,-0.26,-0.68
2026-06-21 22:36:03.249,991.63,991.40,-0.23,-0.64
2026-06-21 22:36:03.882,991.60,991.38,-0.22,-0.63
2026-06-21 22:36:04.514,991.49,991.43,-0.06,-0.33
2026-06-21 22:36:05.147,991.53,991.43,-0.10,-0.42
2026-06-21 22:36:05.779,991.52,991.39,-0.13,-0.49
2026-06-21 22:36:06.413,991.54,991.42,-0.12,-0.46
2026-06-21 22:36:07.046,991.49,991.36,-0.13,-0.48
2026-06-21 22:36:07.677,991.54,991.35,-0.19,-0.59
2026-06-21 22:36:08.309,991.50,991.37,-0.13,-0.49
2026-06-21 22:36:08.942,991.62,991.35,-0.26,-0.69
2026-06-21 22:36:09.575,991.63,991.34,-0.29,-0.71
2026-06-21 22:36:10.207,991.64,991.37,-0.27,-0.70
2026-06-21 22:36:10.839,991.61,991.37,-0.23,-0.65
2026-06-21 22:36:11.471,991.58,991.36,-0.22,-0.63
2026-06-21 22:36:12.103,991.67,991.33,-0.35,-0.79
2026-06-21 22:36:12.735,991.64,991.32,-0.32,-0.75
2026-06-21 22:36:13.367,991.64,991.34,-0.31,-0.74
2026-06-21 22:36:13.000,991.63,991.34,-0.29,-0.72
2026-06-21 22:36:14.635,991.62,991.36,-0.26,-0.69
2026-06-21 22:36:15.267,991.62,991.30,-0.32,-0.75
2026-06-21 22:36:15.900,991.64,991.31,-0.33,-0.76
