timestamp,pressure_mpl,pressure_bme,diff_pressure,v_wind_est,speed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,power
2026-06-25 17:01:50.546,994.60,993.87,-72.70,-11.33,0.00,0.29,0.44,9.33,-0.00,0.01,0.00,0.00
2026-06-25 17:01:50.937,994.60,993.88,-72.16,-11.29,0.00,0.31,0.45,9.34,0.00,-0.00,-0.00,0.00
2026-06-25 17:01:51.519,994.58,993.87,-70.25,-11.14,0.00,0.29,0.46,9.33,-0.00,-0.00,0.00,0.00
2026-06-25 17:01:52.095,994.60,993.88,-72.56,-11.32,0.00,0.30,0.46,9.33,0.00,0.00,0.00,0.00
2026-06-25 17:01:52.662,994.59,993.86,-72.60,-11.32,0.00,0.31,0.46,9.32,-0.00,0.00,0.00,0.00
2026-06-25 17:01:53.232,994.61,993.91,-69.18,-11.05,0.00,0.32,0.45,9.32,0.00,-0.00,-0.00,0.00
2026-06-25 17:01:53.810,994.61,993.89,-72.08,-11.28,0.00,0.32,0.44,9.33,0.00,-0.00,0.00,0.00
2026-06-25 17:01:54.384,994.59,993.86,-73.41,-11.38,0.00,0.28,0.44,9.33,0.00,0.00,0.00,0.00
2026-06-25 17:01:54.967,994.58,993.87,-71.10,-11.20,0.00,0.30,0.43,9.33,0.00,0.00,-0.00,0.00
2026-06-25 17:01:55.547,994.60,993.90,-69.99,-11.12,0.00,0.31,0.43,9.33,-0.00,0.00,0.00,0.00
2026-06-25 17:01:56.308,994.63,993.86,-76.86,-11.65,0.00,0.33,0.43,9.34,-0.00,-0.00,-0.00,0.00
2026-06-25 17:01:56.699,994.60,993.87,-72.99,-11.35,0.00,0.32,0.43,9.31,-0.00,0.00,-0.00,0.00
2026-06-25 17:01:57.280,994.60,993.86,-73.90,-11.42,0.00,0.33,0.45,9.32,0.00,-0.00,0.00,0.00
2026-06-25 17:01:57.860,994.60,993.89,-71.33,-11.22,0.00,0.31,0.46,9.32,0.00,0.00,0.00,0.00
2026-06-25 17:01:58.442,994.58,993.87,-71.17,-11.21,0.00,0.32,0.46,9.34,0.00,0.00,0.00,0.00
2026-06-25 17:01:59.016,994.58,993.83,-74.90,-11.50,0.00,0.30,0.45,9.32,-0.00,0.00,-0.00,0.00
2026-06-25 17:01:59.601,994.58,993.85,-72.59,-11.32,0.00,0.30,0.44,9.34,-0.00,0.00,0.00,0.00
2026-06-25 17:02:00.178,994.61,993.90,-70.84,-11.18,0.00,0.32,0.43,9.32,-0.00,0.00,0.00,0.00
2026-06-25 17:02:00.756,994.60,993.88,-71.70,-11.25,0.00,0.31,0.45,9.33,0.00,0.00,0.00,0.00
2026-06-25 17:02:01.325,994.60,993.86,-74.18,-11.44,0.00,0.28,0.45,9.32,0.00,-0.00,0.00,0.00
2026-06-25 17:02:02.089,994.59,993.87,-72.69,-11.33,0.00,0.30,0.42,9.31,0.00,0.00,-0.00,0.00
2026-06-25 17:02:02.470,994.63,993.88,-75.41,-11.54,0.00,0.33,0.45,9.31,0.00,0.00,0.00,0.00
2026-06-25 17:02:03.045,994.61,993.87,-73.93,-11.43,0.00,0.33,0.46,9.35,-0.00,-0.00,-0.00,0.00
2026-06-25 17:02:03.621,994.61,993.89,-72.39,-11.31,0.00,0.31,0.46,9.28,0.00,-0.00,0.00,0.00
2026-06-25 17:02:04.194,994.59,993.88,-70.94,-11.19,0.00,0.32,0.45,9.33,-0.00,0.00,0.00,0.00
2026-06-25 17:02:04.765,994.58,993.86,-71.58,-11.24,0.00,0.31,0.44,9.34,0.00,-0.00,0.00,0.00
2026-06-25 17:02:05.335,994.59,993.90,-69.18,-11.05,0.00,0.33,0.45,9.31,-0.00,0.00,0.00,0.00
2026-06-25 17:02:05.913,994.60,993.89,-70.61,-11.17,0.00,0.31,0.47,9.35,-0.00,-0.00,0.00,0.00
2026-06-25 17:02:06.488,994.61,993.86,-74.33,-11.46,0.00,0.30,0.45,9.30,-0.00,0.00,-0.00,0.00
2026-06-25 17:02:07.069,994.60,993.87,-72.95,-11.35,0.00,0.33,0.47,9.34,0.00,-0.00,0.00,0.00
2026-06-25 17:02:07.833,994.61,993.88,-72.88,-11.34,0.00,0.30,0.44,9.33,0.00,0.00,0.00,0.00
2026-06-25 17:02:08.222,994.62,993.87,-75.24,-11.53,0.00,0.31,0.46,9.33,-0.00,-0.00,-0.00,0.00
2026-06-25 17:02:08.798,994.59,993.89,-69.42,-11.07,0.00,0.32,0.45,9.32,0.00,0.00,-0.00,0.00
2026-06-25 17:02:09.375,994.63,993.90,-72.55,-11.32,0.00,0.28,0.45,9.35,-0.00,0.00,0.00,0.00
2026-06-25 17:02:09.954,994.62,993.87,-74.31,-11.45,0.00,0.30,0.46,9.33,-0.00,0.00,0.00,0.00
2026-06-25 17:02:10.528,994.59,993.86,-73.01,-11.35,0.00,0.33,0.46,9.33,-0.00,0.00,0.00,0.00
2026-06-25 17:02:11.107,994.63,993.84,-78.90,-11.80,0.00,0.31,0.44,9.36,0.00,-0.00,-0.00,0.00
2026-06-25 17:02:11.682,994.57,993.88,-69.30,-11.06,0.00,0.30,0.44,9.34,-0.00,0.00,0.00,0.00
2026-06-25 17:02:12.260,994.60,993.86,-74.29,-11.45,0.00,0.30,0.45,9.33,0.00,0.00,0.00,0.00
2026-06-25 17:02:12.835,994.60,993.86,-74.10,-11.44,0.00,0.33,0.43,9.30,0.00,-0.00,-0.00,0.00
2026-06-25 17:02:13.603,994.63,993.90,-73.32,-11.38,0.00,0.31,0.46,9.30,0.00,-0.00,0.00,0.00
2026-06-25 17:02:13.993,994.62,993.89,-73.19,-11.37,0.00,0.29,0.42,9.32,0.00,0.00,0.00,0.00
2026-06-25 17:02:14.568,994.60,993.87,-72.28,-11.30,0.00,0.32,0.44,9.31,0.00,0.00,0.00,0.00
2026-06-25 17:02:15.146,994.61,993.88,-73.15,-11.37,0.00,0.32,0.44,9.35,-0.00,0.00,0.00,0.00
2026-06-25 17:02:15.720,994.60,993.89,-71.35,-11.22,0.00,0.30,0.47,9.32,0.00,-0.00,0.00,0.00
2026-06-25 17:02:16.298,994.59,993.89,-69.65,-11.09,0.00,0.30,0.46,9.33,-0.00,0.00,0.00,0.00
2026-06-25 17:02:16.874,994.59,993.89,-69.97,-11.12,0.00,0.32,0.46,9.35,0.00,0.00,0.00,0.00
2026-06-25 17:02:17.451,994.62,993.88,-73.88,-11.42,0.00,0.29,0.47,9.34,0.00,0.00,-0.00,0.00
2026-06-25 17:02:18.028,994.61,993.85,-75.19,-11.52,0.00,0.30,0.42,9.35,-0.00,0.00,0.00,0.00
2026-06-25 17:02:18.604,994.62,993.87,-75.72,-11.56,0.00,0.30,0.45,9.33,0.00,0.00,0.00,0.00
2026-06-25 17:02:19.368,994.63,993.87,-75.62,-11.56,0.00,0.30,0.45,9.33,-0.00,-0.00,-0.00,0.00
